Fecha,Calidad,HRV_Stability,Artifact_pct,Tiempo_Estabilizacion,HR_stable,RRbar_s,RMSSD_stable,RMSSD_stable_last2,lnRMSSD,cRMSSD,beta_est_90d,beta_use_90d,beta_mode,RR_ref_90d,N90_valid,IQR_RRbar_90d,R2_winsor_90d,ln_corr,Nprev30,P15_cRMSSD_30d,P30_cRMSSD_30d,HR_z14,Color_Tendencia,Color_Agudo_Diario,Color_Tiebreak,Flags,Notes
2025-05-12,FLAG_mecánico,Unstable,1.0909090909090908,,52.20627925525487,1.149287037037037,47.38349236640552,37.64144663363643,3.858273905731508,47.38349236640552,,,none,,0.0,,,0.0,0.0,,,,Indef,Indef,Indef,LAT_NAN|STAB_LAST2_MISMATCH|BETA_NONE,src=Franz_Dunn_2025-05-12_07-55-32_RR.CSV; dur_raw=308.2s; dur_eff=293.2s; t_start_eff=45.0s; lat_mode=none; dur_tramo=248.2s; dur_tail=120.0s; off=0; oor=0; dRR=3; n_base=275; n_clean=272; n_tramo=216; n_tail=108
2025-07-02,FLAG_mecánico,Unstable,1.0344827586206895,300.0,44.466403162055336,1.3493333333333333,65.95568620197112,,4.188983095340023,65.95568620197112,,,none,1.1726536312849165,43.0,0.0922329298491919,,0.0,24.0,33.99494904881984,38.22749104784554,-3.99,Verde,Verde,Verde,STAB_TAIL_SHORT|BETA_NONE,src=Franz_Dunn_2025-07-02_06-48-44_RR.CSV; dur_raw=396.0s; dur_eff=381.0s; t_start_eff=300.0s; lat_mode=primary; dur_tramo=81.0s; dur_tail=81.0s; off=1; oor=0; dRR=2; n_base=289; n_clean=287; n_tramo=60; n_tail=60
2025-07-03,OK,OK,0.0,90.0,48.63930538248181,1.2335702479338844,52.907105626051234,50.79698153762028,3.968537651697402,52.907105626051234,,,none,1.1782708454932045,44.0,0.0967361949720719,,0.0,24.0,33.99494904881984,38.22749104784554,-1.76,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-03_06-58-38_RR.CSV; dur_raw=404.1s; dur_eff=389.1s; t_start_eff=90.0s; lat_mode=primary; dur_tramo=299.1s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=331; n_clean=331; n_tramo=242; n_tail=97
2025-07-04,OK,OK,2.1806853582554515,150.0,48.36441103169185,1.2405816326530612,55.07319139342128,50.94828037065898,4.00866305317364,55.07319139342128,,,none,1.1838880597014927,45.0,0.0948713703303103,,0.0,24.0,33.99494904881984,38.22749104784554,-1.35,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-04_07-44-58_RR.CSV; dur_raw=407.3s; dur_eff=392.3s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=242.3s; dur_tail=120.0s; off=1; oor=0; dRR=6; n_base=320; n_clean=314; n_tramo=196; n_tail=100
2025-07-05,OK,OK,0.0,180.0,51.650439325575874,1.1616551724137931,36.40928230754198,34.313434172432856,3.5948237505825222,36.40928230754198,,,none,1.1883180900011223,46.0,0.0975730693553678,,0.0,24.0,33.99494904881984,38.22749104784554,0.1,Ámbar,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-05_08-16-28_RR.CSV; dur_raw=397.9s; dur_eff=382.9s; t_start_eff=180.0s; lat_mode=primary; dur_tramo=202.9s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=346; n_clean=346; n_tramo=174; n_tail=103
2025-07-06,OK,OK,0.0,60.0,48.27093017316239,1.2429841269841269,56.32273959970287,55.46372228579611,4.031098354127366,56.32273959970287,,,none,1.1838880597014927,47.0,0.0957871951333042,,0.0,24.0,33.99494904881984,38.3026037126448,-1.44,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-06_06-15-00_RR.CSV; dur_raw=389.4s; dur_eff=374.4s; t_start_eff=60.0s; lat_mode=primary; dur_tramo=314.4s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=316; n_clean=316; n_tramo=252; n_tail=99
2025-07-07,OK,OK,0.0,180.0,45.31197293364817,1.3241533333333333,61.47089669867847,57.17225434305234,4.1185638383947305,61.47089669867847,,,none,1.1883180900011223,48.0,0.0975762724862716,,0.0,24.0,33.99494904881984,38.3026037126448,-1.53,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-07_07-36-46_RR.CSV; dur_raw=393.4s; dur_eff=378.4s; t_start_eff=180.0s; lat_mode=primary; dur_tramo=198.4s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=298; n_clean=298; n_tramo=150; n_tail=91
2025-07-08,OK,OK,0.8316008316008316,60.0,48.282639141435645,1.242682692307692,58.47934451530523,66.45306767999226,4.068673606680094,58.47934451530523,,,none,1.1927481203007515,49.0,0.0975401064950596,,0.0,24.0,33.99494904881984,38.3026037126448,-0.09,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-08_06-29-50_RR.CSV; dur_raw=591.2s; dur_eff=576.2s; t_start_eff=60.0s; lat_mode=primary; dur_tramo=516.2s; dur_tail=120.0s; off=0; oor=0; dRR=4; n_base=481; n_clean=477; n_tramo=416; n_tail=99
2025-07-09,OK,OK,0.2873563218390804,,52.22418556178842,1.1488929765886289,39.735577350562686,35.48624500994239,3.682246941312069,39.735577350562686,,,none,1.19577365854395,50.0,0.0971359802368931,,0.0,25.0,34.03435629595348,38.57404439133536,0.9,Verde,Verde,Verde,LAT_NAN|BETA_NONE,src=Franz_Dunn_2025-07-09_08-19-01_RR.CSV; dur_raw=402.9s; dur_eff=387.9s; t_start_eff=45.0s; lat_mode=none; dur_tramo=342.9s; dur_tail=120.0s; off=1; oor=0; dRR=0; n_base=347; n_clean=347; n_tramo=299; n_tail=107
2025-07-10,OK,OK,0.0,30.0,48.80068616722368,1.2294909090909092,47.62095625302536,40.67386920817391,3.863272921769012,47.62095625302536,,,none,1.1927481203007515,51.0,0.0956649111070613,,0.0,25.0,34.03435629595348,38.57404439133536,0.07,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-10_08-40-47_RR.CSV; dur_raw=398.1s; dur_eff=383.1s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=338.1s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=326; n_clean=326; n_tramo=275; n_tail=100
2025-07-11,OK,OK,0.0,30.0,47.664413856128725,1.2588007518796993,54.570328519415966,51.07721331895576,3.999490301326913,54.570328519415966,,,none,1.19577365854395,52.0,0.0940953268651276,,0.0,25.0,34.03435629595348,38.57404439133536,-0.25,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-11_06-47-55_RR.CSV; dur_raw=395.9s; dur_eff=380.9s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=335.9s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=317; n_clean=317; n_tramo=266; n_tail=94
2025-07-12,OK,OK,0.0,30.0,50.93134167191578,1.1780565371024734,43.515995265782806,38.8645894186419,3.773128577766266,43.515995265782806,,,none,1.1987991967871483,53.0,0.0937897157190632,,0.0,25.0,34.03435629595348,39.00178021095405,0.75,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-12_09-08-18_RR.CSV; dur_raw=392.4s; dur_eff=377.4s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=332.4s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=334; n_clean=334; n_tramo=283; n_tail=104
2025-07-13,OK,OK,2.950819672131148,180.0,45.95646901129764,1.305583333333333,46.090024111304686,43.84049646656372,3.830596529867552,46.090024111304686,,,none,1.19577365854395,54.0,0.0933752073329938,,0.0,25.0,35.501346299849125,39.93674126500974,-0.85,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-13_06-27-38_RR.CSV; dur_raw=398.7s; dur_eff=383.7s; t_start_eff=180.0s; lat_mode=primary; dur_tramo=203.7s; dur_tail=120.0s; off=1; oor=0; dRR=8; n_base=304; n_clean=296; n_tramo=156; n_tail=93
2025-07-14,OK,OK,0.28328611898017,60.0,53.32888925922839,1.1250937500000002,43.11931424923224,37.72529917970431,3.763971023163342,43.11931424923224,,,none,1.1987991967871483,55.0,0.0937434028330765,,0.0,25.0,35.501346299849125,41.031935630462606,1.78,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-14_08-47-06_RR.CSV; dur_raw=399.4s; dur_eff=384.4s; t_start_eff=60.0s; lat_mode=primary; dur_tramo=324.4s; dur_tail=120.0s; off=1; oor=0; dRR=0; n_base=352; n_clean=352; n_tramo=288; n_tail=112
2025-07-15,OK,OK,0.0,120.0,53.21828850708219,1.1274319727891158,31.73256421090672,35.4468776068566,3.4573434157842287,31.73256421090672,,,none,1.19577365854395,56.0,0.0951186653561384,,0.0,25.0,35.501346299849125,42.29960602248816,1.74,Rojo,Ámbar,Ámbar,BETA_NONE,src=Franz_Dunn_2025-07-15_08-08-04_RR.CSV; dur_raw=467.0s; dur_eff=452.0s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=332.0s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=415; n_clean=415; n_tramo=294; n_tail=107
2025-07-16,OK,OK,0.8797653958944281,90.0,51.17139334155363,1.1725301204819278,37.26728869198312,33.79334400455068,3.618115963111708,37.26728869198312,,,none,1.1927481203007515,57.0,0.098804079590929,,0.0,26.0,34.07376354308712,40.964833905841886,0.72,Ámbar,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-16_07-21-18_RR.CSV; dur_raw=397.7s; dur_eff=382.7s; t_start_eff=90.0s; lat_mode=primary; dur_tramo=292.7s; dur_tail=120.0s; off=0; oor=1; dRR=2; n_base=340; n_clean=338; n_tramo=249; n_tail=102
2025-07-17,OK,OK,0.0,60.0,47.34296202271089,1.2673478260869566,56.62204125210919,53.98137976841762,4.036398330819654,56.62204125210919,,,none,1.1883180900011223,58.0,0.0972344953489952,,0.0,26.0,35.77614355751122,40.964833905841886,-0.4,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-17_07-43-29_RR.CSV; dur_raw=395.3s; dur_eff=380.3s; t_start_eff=60.0s; lat_mode=primary; dur_tramo=320.3s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=316; n_clean=316; n_tramo=253; n_tail=95
2025-07-18,OK,OK,0.0,150.0,49.66953735229321,1.207983870967742,45.44821823284758,44.39662831860776,3.816573617057405,45.44821823284758,,,none,1.1927481203007515,59.0,0.0964476149932134,,0.0,26.0,35.77614355751122,40.964833905841886,0.3,Verde,Verde,Verde,BETA_NONE,src=Franz_Dunn_2025-07-18_07-00-24_RR.CSV; dur_raw=389.2s; dur_eff=374.2s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=224.2s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=324; n_clean=324; n_tramo=186; n_tail=100
2025-07-19,OK,OK,0.0,120.0,48.880974826297965,1.2274714285714283,57.27128425310541,61.585942250064505,4.047799350689094,53.11029449402867,2.883033872714193,2.883033872714193,active,1.19577365854395,60.0,0.0951186653561384,0.6540100437621602,-0.0754285712875077,26.0,37.05278709587283,42.45787936453876,-0.12,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-19_06-24-37_RR.CSV; dur_raw=391.8s; dur_eff=376.8s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=256.8s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=323; n_clean=323; n_tramo=210; n_tail=100
2025-07-20,OK,OK,0.6191950464396285,300.0,48.82017900732302,1.229,62.52359554600166,62.52359554600166,4.13554401423234,58.157041485977686,2.9097973667748747,2.9097973667748747,active,1.1987991967871483,61.0,0.0937897157190632,0.6495113571070397,-0.0723970508363833,26.0,38.4305703675347,42.92049125859434,-0.01,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-20_06-25-39_RR.CSV; dur_raw=396.9s; dur_eff=381.9s; t_start_eff=300.0s; lat_mode=fallback; dur_tramo=81.9s; dur_tail=81.9s; off=0; oor=0; dRR=2; n_base=323; n_clean=321; n_tramo=66; n_tail=66
2025-07-22,OK,OK,0.0,30.0,52.39740322022006,1.1450949152542371,50.647843800428994,50.003069212730026,3.924896659214581,58.25914133779754,2.96058189189334,2.96058189189334,active,1.2005466572171035,62.0,0.0933752073329938,0.6460433871712423,0.1400043537562852,26.0,39.50626574443498,43.317654757507526,1.54,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-22_05-44-29_RR.CSV; dur_raw=397.9s; dur_eff=382.9s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=337.9s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=349; n_clean=349; n_tramo=295; n_tail=102
2025-07-23,OK,OK,0.0,150.0,54.25394083351328,1.105910447761194,33.42110111890391,31.88564637018426,3.509187470527048,42.229403706513885,2.9004966493546,2.9004966493546,active,1.1987991967871483,63.0,0.0950567598383242,0.6186928593465836,0.2339292781797317,26.0,41.57946218348148,43.98410840378428,1.54,Ámbar,Ámbar,Verde,,src=Franz_Dunn_2025-07-23_06-35-06_RR.CSV; dur_raw=387.8s; dur_eff=372.8s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=222.8s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=353; n_clean=353; n_tramo=201; n_tail=109
2025-07-24,OK,OK,0.3134796238244514,120.0,48.03177486645011,1.249173076923077,51.26138379520235,46.49500741247081,3.93693771618611,45.0823003940863,2.9400935803959225,2.9400935803959225,active,1.19577365854395,64.0,0.0969438728659213,0.6320167059213189,-0.1284479991663817,26.0,41.57946218348148,43.98410840378428,-0.55,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-24_08-10-43_RR.CSV; dur_raw=394.7s; dur_eff=379.7s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=259.7s; dur_tail=120.0s; off=0; oor=0; dRR=1; n_base=319; n_clean=318; n_tramo=208; n_tail=99
2025-07-25,OK,OK,0.9404388714733544,120.0,47.954187455867405,1.2511941747572817,56.58621740318045,55.04386006279216,4.03576544677833,49.89547394373414,2.941582299867816,2.941582299867816,active,1.1987991967871483,65.0,0.0975877770534547,0.6350108365351599,-0.1258351506649586,26.0,41.57946218348148,43.98410840378428,-0.58,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-25_06-08-18_RR.CSV; dur_raw=393.2s; dur_eff=378.2s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=258.2s; dur_tail=120.0s; off=0; oor=0; dRR=3; n_base=319; n_clean=316; n_tramo=206; n_tail=99
2025-07-26,OK,OK,1.2578616352201255,150.0,49.04134602843354,1.2234574468085109,54.4507823684358,50.768984586244855,3.997297217842057,51.47876585161603,2.96912480370612,2.96912480370612,active,1.2005466572171035,66.0,0.0968643377271829,0.6395950073397763,-0.0561278087578281,27.0,41.94823915006525,44.26497628658515,-0.25,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-26_07-36-46_RR.CSV; dur_raw=393.9s; dur_eff=378.9s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=228.9s; dur_tail=120.0s; off=0; oor=1; dRR=3; n_base=317; n_clean=314; n_tramo=188; n_tail=99
2025-07-27,OK,OK,0.625,120.0,49.20913884007029,1.2192857142857143,59.39389075704048,59.26255141318166,4.084191371871184,56.95591377768688,2.9866545227052983,2.9866545227052983,active,1.202294117647059,67.0,0.0958394637244763,0.6388337290048769,-0.0419138457943205,28.0,42.195856123390726,44.5152294270158,0.07,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-27_06-14-30_RR.CSV; dur_raw=399.7s; dur_eff=384.7s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=264.7s; dur_tail=120.0s; off=0; oor=0; dRR=2; n_base=320; n_clean=318; n_tramo=217; n_tail=101
2025-07-29,OK,OK,1.1869436201780414,120.0,50.97338688573085,1.1770848214285716,49.047062600891664,46.3162614902301,3.892780298405538,52.63821352243264,3.0210203370823265,3.0,clipped,1.2051389943074005,68.0,0.0948145897217698,0.6332489404039281,0.070662050391871,28.0,42.2738992336498,45.11889217796243,1.1,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-07-29_08-38-41_RR.CSV; dur_raw=399.4s; dur_eff=384.4s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=264.4s; dur_tail=120.0s; off=0; oor=0; dRR=4; n_base=337; n_clean=333; n_tramo=224; n_tail=103
2025-07-30,OK,OK,0.0,120.0,52.52414135036623,1.1423318584070798,47.01224426796824,44.31872665939626,3.850408084121319,54.810818048628654,3.007225665968515,3.0,clipped,1.202294117647059,69.0,0.0937897157190632,0.6274230466402249,0.1534794999964385,28.0,42.2738992336498,45.49569912019139,2.02,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-07-30_07-14-24_RR.CSV; dur_raw=393.2s; dur_eff=378.2s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=258.2s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=344; n_clean=344; n_tramo=226; n_tail=108
2025-07-31,OK,OK,0.0,30.0,49.86314734018048,1.2032934782608695,49.0361647617904,49.892128535430494,3.8925580822440375,48.70582291195275,2.95773397853434,2.95773397853434,active,1.2005466572171035,70.0,0.0963222684458895,0.6151534490685725,-0.0067594923225057,28.0,42.2738992336498,45.51239882069329,0.44,Verde,Verde,Verde,,src=Franz_Dunn_2025-07-31_07-49-15_RR.CSV; dur_raw=392.5s; dur_eff=377.5s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=332.5s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=329; n_clean=329; n_tramo=276; n_tail=99
2025-08-01,FLAG_mecánico,Unstable,0.0,30.0,48.35866898520603,1.2407289377289377,65.76028772121113,52.489086167189726,4.186016126060906,59.91368389094399,2.958958084858286,2.958958084858286,active,1.202294117647059,71.0,0.0950567598383242,0.6147581278344608,-0.0931112014375042,28.0,42.2738992336498,45.51239882069329,-0.72,Verde,Verde,Verde,STAB_LAST2_MISMATCH,src=Franz_Dunn_2025-08-01_06-23-44_RR.CSV; dur_raw=398.4s; dur_eff=383.4s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=338.4s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=322; n_clean=322; n_tramo=273; n_tail=97
2025-08-02,OK,OK,0.0,30.0,49.31202256996329,1.2167418181818184,52.509366561046384,48.47456554890038,3.960991564370882,50.72417774595157,3.023169159312096,3.0,clipped,1.2027937979539642,72.0,0.093791251230759,0.6167663855502297,-0.0345888888258421,28.0,42.2738992336498,45.51239882069329,0.14,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-02_07-03-42_RR.CSV; dur_raw=393.9s; dur_eff=378.9s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=333.9s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=328; n_clean=328; n_tramo=275; n_tail=98
2025-08-03,OK,OK,0.0,30.0,49.569916846613616,1.2104115523465704,44.075692469508255,43.06576127057819,3.7859084393234927,43.3026677504699,3.041110114735605,3.0,clipped,1.2032934782608695,73.0,0.0925257426231938,0.6161699752943767,-0.0176941953475644,28.0,42.2738992336498,45.51239882069329,0.2,Ámbar,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-03_09-14-21_RR.CSV; dur_raw=394.5s; dur_eff=379.5s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=334.5s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=329; n_clean=329; n_tramo=277; n_tail=98
2025-08-04,OK,OK,0.0,120.0,48.47665775479625,1.2377090909090909,41.90438126198467,43.57620241217294,3.735390386186753,38.73068718930495,3.045096060025722,3.0,clipped,1.2056386746143055,74.0,0.0922547821403705,0.6136714684386718,-0.0787581497422356,28.0,42.2738992336498,45.11889217796243,-0.52,Rojo,Verde,Ámbar,BETA_CLIPPED,src=Franz_Dunn_2025-08-04_06-23-51_RR.CSV; dur_raw=407.5s; dur_eff=392.5s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=272.5s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=332; n_clean=332; n_tramo=220; n_tail=97
2025-08-05,OK,OK,0.2958579881656805,150.0,50.732735361226425,1.1826683417085426,38.58167252135987,38.70361740199487,3.652777358569012,41.112656781465866,3.014520501769609,3.0,clipped,1.207983870967742,75.0,0.0919838216575472,0.5994500034087245,0.0635386664132825,28.0,42.2738992336498,45.11889217796243,1.01,Rojo,Ámbar,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-05_07-53-42_RR.CSV; dur_raw=400.7s; dur_eff=385.7s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=235.7s; dur_tail=120.0s; off=1; oor=0; dRR=0; n_base=337; n_clean=337; n_tramo=199; n_tail=101
2025-08-06,FLAG_mecánico,Unstable,4.790419161676646,,50.51811134432303,1.187692857142857,47.70717881403453,34.17210372902622,3.865081885816427,49.902558671519735,3.0338513760344847,3.0,clipped,1.2056386746143055,76.0,0.0917128611747239,0.5964886021446499,0.0449903916088371,28.0,41.16849412771827,43.67262577861315,0.85,Verde,Verde,Verde,LAT_NAN|STAB_LAST2_MISMATCH|BETA_CLIPPED,src=Franz_Dunn_2025-08-06_07-49-19_RR.CSV; dur_raw=396.5s; dur_eff=381.5s; t_start_eff=45.0s; lat_mode=none; dur_tramo=336.5s; dur_tail=120.0s; off=1; oor=3; dRR=12; n_base=330; n_clean=318; n_tramo=280; n_tail=102
2025-08-07,OK,OK,0.2967359050445103,270.0,51.25946802888849,1.170515463917526,40.672344207499705,40.672344207499705,3.705548357980175,44.18576984199054,3.0384016313208084,3.0,clipped,1.2032934782608695,77.0,0.0914419006919007,0.5941473387596452,0.0828544299904511,28.0,41.16849412771827,43.67262577861315,1.38,Verde,Ámbar,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-07_07-12-54_RR.CSV; dur_raw=398.2s; dur_eff=383.2s; t_start_eff=270.0s; lat_mode=primary; dur_tramo=113.2s; dur_tail=113.2s; off=0; oor=0; dRR=1; n_base=337; n_clean=336; n_tramo=97; n_tail=97
2025-08-08,OK,OK,0.0,60.0,52.46421393321192,1.143636690647482,37.19574526345683,37.43515027605039,3.6161943800995657,43.27156120794387,3.053434390805677,3.0,clipped,1.2027937979539642,78.0,0.0910203119430603,0.5948157608844077,0.1513012540951633,28.0,41.16849412771827,43.58297272340358,1.79,Ámbar,Ámbar,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-08_06-54-43_RR.CSV; dur_raw=393.4s; dur_eff=378.4s; t_start_eff=60.0s; lat_mode=fallback; dur_tramo=318.4s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=343; n_clean=343; n_tramo=278; n_tail=106
2025-08-09,OK,OK,0.0,150.0,55.98535093790795,1.0717089201877934,33.56906426267641,32.78256287375088,3.5136049363906534,47.3959099637941,3.080088207148373,3.0,clipped,1.202294117647059,79.0,0.0915652783781666,0.5993382957029579,0.344931000903712,28.0,42.2738992336498,43.58297272340358,4.75,Verde,Rojo,Rojo,BETA_CLIPPED,src=Franz_Dunn_2025-08-09_07-02-13_RR.CSV; dur_raw=393.8s; dur_eff=378.8s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=228.8s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=365; n_clean=365; n_tramo=213; n_tail=113
2025-08-10,OK,OK,0.0,270.0,52.13203472159011,1.1509238095238097,34.952577763416706,35.02093687235501,3.5539922217086874,39.67131674258415,3.04400083832623,3.0,clipped,1.2005466572171035,80.0,0.0926749976669993,0.6155027855284528,0.1266362046686152,28.0,42.2738992336498,43.58297272340358,0.9,Rojo,Ámbar,Ámbar,BETA_CLIPPED,src=Franz_Dunn_2025-08-10_07-07-14_RR.CSV; dur_raw=405.0s; dur_eff=390.0s; t_start_eff=270.0s; lat_mode=primary; dur_tramo=120.0s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=359; n_clean=359; n_tramo=105; n_tail=104
2025-08-11,OK,OK,1.4736842105263157,150.0,49.57865586755205,1.210198198198198,45.82309487688916,44.4024774083609,3.824788218980245,44.73547370760886,3.1134827025116514,3.0,clipped,1.2005466572171035,80.0,0.0926749976669993,0.6276971287612025,-0.0240214368424095,28.0,41.16849412771827,43.32400050200119,-0.56,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-11_07-03-15_RR.CSV; dur_raw=568.2s; dur_eff=553.2s; t_start_eff=150.0s; lat_mode=primary; dur_tramo=403.2s; dur_tail=120.0s; off=0; oor=0; dRR=7; n_base=475; n_clean=468; n_tramo=333; n_tail=101
2025-08-12,OK,OK,0.0,60.0,48.35248769341804,1.2408875502008032,59.47607271673586,54.58521278281743,4.085574092457403,53.92923894060834,3.106592998597886,3.0,clipped,1.201046337524009,80.0,0.0926749976669993,0.6315172156175,-0.0979012951935951,28.0,41.16849412771827,43.39097795962197,-1.29,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-12_06-53-51_RR.CSV; dur_raw=382.8s; dur_eff=367.8s; t_start_eff=60.0s; lat_mode=primary; dur_tramo=307.8s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=312; n_clean=312; n_tramo=249; n_tail=100
2025-08-13,OK,OK,0.0,120.0,46.62132085933168,1.286964824120603,56.24347324648687,51.91000805403725,4.029690003178825,45.71422816874031,3.147305280507442,3.0,clipped,1.201046337524009,80.0,0.0926749976669993,0.6257945767906523,-0.2072804152499644,28.0,41.16849412771827,43.39097795962197,-1.73,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-13_07-35-34_RR.CSV; dur_raw=390.5s; dur_eff=375.5s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=255.5s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=310; n_clean=310; n_tramo=199; n_tail=95
2025-08-14,OK,OK,0.3021148036253776,30.0,49.76845067119996,1.205583038869258,48.378787626382106,43.67623909388422,3.8790614454710735,48.385485748423896,3.181172729589424,3.0,clipped,1.2056386746143055,80.0,0.0904257814823554,0.6177666915894038,0.0001384420472325,28.0,41.16849412771827,44.240740228552376,0.02,Verde,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-14_09-52-02_RR.CSV; dur_raw=401.4s; dur_eff=386.4s; t_start_eff=45.0s; lat_mode=primary; dur_tramo=341.4s; dur_tail=120.0s; off=1; oor=0; dRR=0; n_base=330; n_clean=330; n_tramo=283; n_tail=102
2025-08-15,FLAG_mecánico,Unstable,0.3289473684210526,330.0,47.37819322619888,1.266405405405405,60.07911450745593,,4.095662268789608,51.684329103277626,3.179918192879569,3.0,clipped,1.2044382585650637,80.0,0.0904257814823554,0.6172326037488569,-0.1505076453452786,28.0,42.28151158158538,44.77015637625661,-1.23,Verde,Verde,Verde,STAB_TAIL_SHORT|BETA_CLIPPED,src=Franz_Dunn_2025-08-15_07-57-12_RR.CSV; dur_raw=391.2s; dur_eff=376.2s; t_start_eff=330.0s; lat_mode=primary; dur_tramo=46.2s; dur_tail=46.2s; off=0; oor=0; dRR=1; n_base=304; n_clean=303; n_tramo=37; n_tail=37
2025-08-16,OK,OK,0.0,120.0,46.65753746827856,1.2859658536585366,53.29891659127719,51.49546202041161,3.9759160043475217,43.79088249097455,3.252655576903533,3.0,clipped,1.2044382585650637,80.0,0.0904257814823554,0.6236019984049439,-0.1964903709404182,28.0,43.27311653507017,45.11889217796243,-1.62,Ámbar,Verde,Verde,BETA_CLIPPED,src=Franz_Dunn_2025-08-16_07-51-50_RR.CSV; dur_raw=398.1s; dur_eff=383.1s; t_start_eff=120.0s; lat_mode=primary; dur_tramo=263.1s; dur_tail=120.0s; off=0; oor=0; dRR=0; n_base=313; n_clean=313; n_tramo=205; n_tail=93
